GIJNENGKDEF	DPMJKBBPCGK	PEMMPOGOIMJ	CAMJKGBGJHI	PBHNLALJEEN	tips_id	KAKEHHDBIFK	GBJFFOHLGDB	CEOHKCJKDFA	FBJNLDJKELK	BMIMODEIOJA	CIOGLBDHKJM	LAOLGCHPOHE	NKECGPLKLFO	DEEOLHACJAJ	APGDLLPCHDI	AKKFJNNFNJL	PLGJILBLOIP	NJPGGDCELMI	MGKDJJDFJMK
[""]	""	""	3	FALSE	161071019	1	"Accompany_Caesar_Embarrassed_01"	""	""	""	[]	""	1071	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161071020	1	"Accompany_Caesar_Embarrassed_02"	""	""	""	[]	""	1071	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161071021	1	"Accompany_Caesar_Embarrassed_03"	""	""	""	[]	""	1071	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161151001	1	"Accompany_Lucy_Smile_01"	""	""	""	[]	""	1151	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161151002	1	"Accompany_Lucy_Smile_02"	""	""	""	[]	""	1151	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161151003	1	"Accompany_Lucy_Smile_03"	""	""	""	[]	""	1151	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161151004	1	"Accompany_Lucy_Laugh_01"	""	""	""	[]	""	1151	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161151005	1	"Accompany_Lucy_Laugh_02"	""	""	""	[]	""	1151	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161151006	1	"Accompany_Lucy_Laugh_03"	""	""	""	[]	""	1151	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161151007	1	"Accompany_Lucy_Excited_01"	""	""	""	[]	""	1151	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161151008	1	"Accompany_Lucy_Excited_02"	""	""	""	[]	""	1151	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161151009	1	"Accompany_Lucy_Excited_03"	""	""	""	[]	""	1151	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161151010	1	"Accompany_Lucy_Eat_01"	""	""	""	[]	""	1151	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161151011	1	"Accompany_Lucy_Eat_02"	""	""	""	[]	""	1151	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161151012	1	"Accompany_Lucy_Eat_03"	""	""	""	[]	""	1151	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161151013	1	"Accompany_Lucy_Doubt_01"	""	""	""	[]	""	1151	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161151014	1	"Accompany_Lucy_Doubt_02"	""	""	""	[]	""	1151	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161151015	1	"Accompany_Lucy_Doubt_03"	""	""	""	[]	""	1151	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161151016	1	"Accompany_Lucy_Suprised_01"	""	""	""	[]	""	1151	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161151017	1	"Accompany_Lucy_Suprised_02"	""	""	""	[]	""	1151	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161151018	1	"Accompany_Lucy_Suprised_03"	""	""	""	[]	""	1151	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161151019	1	"Accompany_Lucy_Embarrassed_01"	""	""	""	[]	""	1151	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161151020	1	"Accompany_Lucy_Embarrassed_02"	""	""	""	[]	""	1151	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161151021	1	"Accompany_Lucy_Embarrassed_03"	""	""	""	[]	""	1151	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161161001	1	"Accompany_Lighter_Smile_01"	""	""	""	[]	""	1161	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161161002	1	"Accompany_Lighter_Smile_02"	""	""	""	[]	""	1161	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161161003	1	"Accompany_Lighter_Smile_03"	""	""	""	[]	""	1161	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161161004	1	"Accompany_Lighter_Laugh_01"	""	""	""	[]	""	1161	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161161005	1	"Accompany_Lighter_Laugh_02"	""	""	""	[]	""	1161	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161161006	1	"Accompany_Lighter_Laugh_03"	""	""	""	[]	""	1161	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161161007	1	"Accompany_Lighter_Excited_01"	""	""	""	[]	""	1161	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161161008	1	"Accompany_Lighter_Excited_02"	""	""	""	[]	""	1161	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161161009	1	"Accompany_Lighter_Excited_03"	""	""	""	[]	""	1161	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161161010	1	"Accompany_Lighter_Eat_01"	""	""	""	[]	""	1161	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161161011	1	"Accompany_Lighter_Eat_02"	""	""	""	[]	""	1161	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161161012	1	"Accompany_Lighter_Eat_03"	""	""	""	[]	""	1161	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161161013	1	"Accompany_Lighter_Doubt_01"	""	""	""	[]	""	1161	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161161014	1	"Accompany_Lighter_Doubt_02"	""	""	""	[]	""	1161	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161161015	1	"Accompany_Lighter_Doubt_03"	""	""	""	[]	""	1161	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161161016	1	"Accompany_Lighter_Suprised_01"	""	""	""	[]	""	1161	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161161017	1	"Accompany_Lighter_Suprised_02"	""	""	""	[]	""	1161	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161161018	1	"Accompany_Lighter_Suprised_03"	""	""	""	[]	""	1161	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161161019	1	"Accompany_Lighter_Embarrassed_01"	""	""	""	[]	""	1161	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161161020	1	"Accompany_Lighter_Embarrassed_02"	""	""	""	[]	""	1161	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161161021	1	"Accompany_Lighter_Embarrassed_03"	""	""	""	[]	""	1161	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161171001	1	"Accompany_Burnice_Smile_01"	""	""	""	[]	""	1171	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161171002	1	"Accompany_Burnice_Smile_02"	""	""	""	[]	""	1171	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161171003	1	"Accompany_Burnice_Smile_03"	""	""	""	[]	""	1171	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161171004	1	"Accompany_Burnice_Laugh_01"	""	""	""	[]	""	1171	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161171005	1	"Accompany_Burnice_Laugh_02"	""	""	""	[]	""	1171	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161171006	1	"Accompany_Burnice_Laugh_03"	""	""	""	[]	""	1171	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161171007	1	"Accompany_Burnice_Excited_01"	""	""	""	[]	""	1171	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161171008	1	"Accompany_Burnice_Excited_02"	""	""	""	[]	""	1171	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161171009	1	"Accompany_Burnice_Excited_03"	""	""	""	[]	""	1171	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161171010	1	"Accompany_Burnice_Eat_01"	""	""	""	[]	""	1171	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161171011	1	"Accompany_Burnice_Eat_02"	""	""	""	[]	""	1171	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161171012	1	"Accompany_Burnice_Eat_03"	""	""	""	[]	""	1171	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161171013	1	"Accompany_Burnice_Doubt_01"	""	""	""	[]	""	1171	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161171014	1	"Accompany_Burnice_Doubt_02"	""	""	""	[]	""	1171	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161171015	1	"Accompany_Burnice_Doubt_03"	""	""	""	[]	""	1171	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161171016	1	"Accompany_Burnice_Suprised_01"	""	""	""	[]	""	1171	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161171017	1	"Accompany_Burnice_Suprised_02"	""	""	""	[]	""	1171	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161171018	1	"Accompany_Burnice_Suprised_03"	""	""	""	[]	""	1171	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161171019	1	"Accompany_Burnice_Embarrassed_01"	""	""	""	[]	""	1171	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161171020	1	"Accompany_Burnice_Embarrassed_02"	""	""	""	[]	""	1171	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161171021	1	"Accompany_Burnice_Embarrassed_03"	""	""	""	[]	""	1171	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161281001	1	"Accompany_Clara_Smile_01"	""	""	""	[]	""	1281	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161281002	1	"Accompany_Clara_Smile_02"	""	""	""	[]	""	1281	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161281003	1	"Accompany_Clara_Smile_03"	""	""	""	[]	""	1281	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161281004	1	"Accompany_Clara_Laugh_01"	""	""	""	[]	""	1281	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161281005	1	"Accompany_Clara_Laugh_02"	""	""	""	[]	""	1281	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161281006	1	"Accompany_Clara_Laugh_03"	""	""	""	[]	""	1281	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161281007	1	"Accompany_Clara_Excited_01"	""	""	""	[]	""	1281	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161281008	1	"Accompany_Clara_Excited_02"	""	""	""	[]	""	1281	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161281009	1	"Accompany_Clara_Excited_03"	""	""	""	[]	""	1281	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161281010	1	"Accompany_Clara_Eat_01"	""	""	""	[]	""	1281	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161281011	1	"Accompany_Clara_Eat_02"	""	""	""	[]	""	1281	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161281012	1	"Accompany_Clara_Eat_03"	""	""	""	[]	""	1281	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161281013	1	"Accompany_Clara_Doubt_01"	""	""	""	[]	""	1281	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161281014	1	"Accompany_Clara_Doubt_02"	""	""	""	[]	""	1281	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161281015	1	"Accompany_Clara_Doubt_03"	""	""	""	[]	""	1281	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161281016	1	"Accompany_Clara_Suprised_01"	""	""	""	[]	""	1281	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161281017	1	"Accompany_Clara_Suprised_02"	""	""	""	[]	""	1281	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161281018	1	"Accompany_Clara_Suprised_03"	""	""	""	[]	""	1281	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161281019	1	"Accompany_Clara_Embarrassed_01"	""	""	""	[]	""	1281	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161281020	1	"Accompany_Clara_Embarrassed_02"	""	""	""	[]	""	1281	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	161281021	1	"Accompany_Clara_Embarrassed_03"	""	""	""	[]	""	1281	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171091001	1	"Accompany_Unagi_Smile_01"	""	""	""	[]	""	1091	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171091002	1	"Accompany_Unagi_Smile_02"	""	""	""	[]	""	1091	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171091003	1	"Accompany_Unagi_Smile_03"	""	""	""	[]	""	1091	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171091004	1	"Accompany_Unagi_Laugh_01"	""	""	""	[]	""	1091	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171091005	1	"Accompany_Unagi_Laugh_02"	""	""	""	[]	""	1091	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171091006	1	"Accompany_Unagi_Laugh_03"	""	""	""	[]	""	1091	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171091007	1	"Accompany_Unagi_Excited_01"	""	""	""	[]	""	1091	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171091008	1	"Accompany_Unagi_Excited_02"	""	""	""	[]	""	1091	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171091009	1	"Accompany_Unagi_Excited_03"	""	""	""	[]	""	1091	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171091010	1	"Accompany_Unagi_Eat_01"	""	""	""	[]	""	1091	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171091011	1	"Accompany_Unagi_Eat_02"	""	""	""	[]	""	1091	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171091012	1	"Accompany_Unagi_Eat_03"	""	""	""	[]	""	1091	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171091013	1	"Accompany_Unagi_Doubt_01"	""	""	""	[]	""	1091	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171091014	1	"Accompany_Unagi_Doubt_02"	""	""	""	[]	""	1091	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171091015	1	"Accompany_Unagi_Doubt_03"	""	""	""	[]	""	1091	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171091016	1	"Accompany_Unagi_Suprised_01"	""	""	""	[]	""	1091	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171091017	1	"Accompany_Unagi_Suprised_02"	""	""	""	[]	""	1091	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171091018	1	"Accompany_Unagi_Suprised_03"	""	""	""	[]	""	1091	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171091019	1	"Accompany_Unagi_Embarrassed_01"	""	""	""	[]	""	1091	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171091020	1	"Accompany_Unagi_Embarrassed_02"	""	""	""	[]	""	1091	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171091021	1	"Accompany_Unagi_Embarrassed_03"	""	""	""	[]	""	1091	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171131001	1	"Accompany_Aokaku_Smile_01"	""	""	""	[]	""	1131	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171131002	1	"Accompany_Aokaku_Smile_02"	""	""	""	[]	""	1131	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171131003	1	"Accompany_Aokaku_Smile_03"	""	""	""	[]	""	1131	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171131004	1	"Accompany_Aokaku_Laugh_01"	""	""	""	[]	""	1131	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171131005	1	"Accompany_Aokaku_Laugh_02"	""	""	""	[]	""	1131	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171131006	1	"Accompany_Aokaku_Laugh_03"	""	""	""	[]	""	1131	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171131007	1	"Accompany_Aokaku_Excited_01"	""	""	""	[]	""	1131	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171131008	1	"Accompany_Aokaku_Excited_02"	""	""	""	[]	""	1131	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171131009	1	"Accompany_Aokaku_Excited_03"	""	""	""	[]	""	1131	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171131010	1	"Accompany_Aokaku_Eat_01"	""	""	""	[]	""	1131	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171131011	1	"Accompany_Aokaku_Eat_02"	""	""	""	[]	""	1131	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171131012	1	"Accompany_Aokaku_Eat_03"	""	""	""	[]	""	1131	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171131013	1	"Accompany_Aokaku_Doubt_01"	""	""	""	[]	""	1131	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171131014	1	"Accompany_Aokaku_Doubt_02"	""	""	""	[]	""	1131	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171131015	1	"Accompany_Aokaku_Doubt_03"	""	""	""	[]	""	1131	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171131016	1	"Accompany_Aokaku_Suprised_01"	""	""	""	[]	""	1131	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171131017	1	"Accompany_Aokaku_Suprised_02"	""	""	""	[]	""	1131	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171131018	1	"Accompany_Aokaku_Suprised_03"	""	""	""	[]	""	1131	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171131019	1	"Accompany_Aokaku_Embarrassed_01"	""	""	""	[]	""	1131	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171131020	1	"Accompany_Aokaku_Embarrassed_02"	""	""	""	[]	""	1131	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171131021	1	"Accompany_Aokaku_Embarrassed_03"	""	""	""	[]	""	1131	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171201001	1	"Accompany_Harumasa_Smile_01"	""	""	""	[]	""	1201	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171201002	1	"Accompany_Harumasa_Smile_02"	""	""	""	[]	""	1201	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171201003	1	"Accompany_Harumasa_Smile_03"	""	""	""	[]	""	1201	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171201004	1	"Accompany_Harumasa_Laugh_01"	""	""	""	[]	""	1201	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171201005	1	"Accompany_Harumasa_Laugh_02"	""	""	""	[]	""	1201	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171201006	1	"Accompany_Harumasa_Laugh_03"	""	""	""	[]	""	1201	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171201007	1	"Accompany_Harumasa_Excited_01"	""	""	""	[]	""	1201	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171201008	1	"Accompany_Harumasa_Excited_02"	""	""	""	[]	""	1201	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171201009	1	"Accompany_Harumasa_Excited_03"	""	""	""	[]	""	1201	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171201010	1	"Accompany_Harumasa_Eat_01"	""	""	""	[]	""	1201	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171201011	1	"Accompany_Harumasa_Eat_02"	""	""	""	[]	""	1201	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171201012	1	"Accompany_Harumasa_Eat_03"	""	""	""	[]	""	1201	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171201013	1	"Accompany_Harumasa_Doubt_01"	""	""	""	[]	""	1201	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171201014	1	"Accompany_Harumasa_Doubt_02"	""	""	""	[]	""	1201	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171201015	1	"Accompany_Harumasa_Doubt_03"	""	""	""	[]	""	1201	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171201016	1	"Accompany_Harumasa_Suprised_01"	""	""	""	[]	""	1201	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171201017	1	"Accompany_Harumasa_Suprised_02"	""	""	""	[]	""	1201	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171201018	1	"Accompany_Harumasa_Suprised_03"	""	""	""	[]	""	1201	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171201019	1	"Accompany_Harumasa_Embarrassed_01"	""	""	""	[]	""	1201	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171201020	1	"Accompany_Harumasa_Embarrassed_02"	""	""	""	[]	""	1201	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171201021	1	"Accompany_Harumasa_Embarrassed_03"	""	""	""	[]	""	1201	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171221001	1	"Accompany_Yanagi_Smile_01"	""	""	""	[]	""	1221	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171221002	1	"Accompany_Yanagi_Smile_02"	""	""	""	[]	""	1221	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171221003	1	"Accompany_Yanagi_Smile_03"	""	""	""	[]	""	1221	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
[""]	""	""	3	FALSE	171221004	1	"Accompany_Yanagi_Laugh_01"	""	""	""	[]	""	1221	"Text_Date_ArcadeBreathiness"	TRUE	0	1	0	FALSE
